Age;Gender;Education Level;Job Title;Years of Experience;Salary
40;1;3;116;12;160000
40;1;3;116;12;160000
42;1;3;116;14;170000
40;1;3;116;12;160000
42;1;3;116;14;170000
40;1;3;116;12;160000
42;1;3;116;14;170000
42;1;3;116;12;170000
48;1;3;116;26;194638
54;2;1;116;29;158254
54;2;1;116;29;158966
54;2;1;116;29;158966
54;2;1;116;29;158966
40;0;2;117;12;100000
44;0;3;118;15;145000
45;0;3;118;16;160000
45;0;3;118;16;160000
26;0;0;119;;
26;0;0;120;7;100000
30;0;0;121;4;55000
26;0;0;121;3;55000
26;0;0;121;3;55000
26;0;0;121;3;55000
26;0;0;121;3;55000
27;0;0;121;3;55000
27;0;0;121;3;55000
27;0;0;121;3;55000
27;0;0;121;3;55000
27;0;0;121;3;55000
26;0;0;121;3;55000
26;0;0;121;3;55000
26;0;0;121;3;55000
26;0;0;121;3;55000
28;0;0;122;3;45000
29;0;0;123;3;65000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
29;0;0;123;5;80000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
24;0;0;123;2;55000
27;0;0;123;3;61000
27;0;0;123;3;61000
27;0;0;123;3;61000
27;0;0;123;3;61000
27;0;0;123;3;61000
27;0;0;123;3;61000
27;0;0;123;3;61000
27;0;0;123;3;61000
29;0;2;123;5;70000
28;0;2;123;5;70000
29;0;2;123;5;70000
32;0;2;123;7;90000
33;0;2;123;8;95000
32;0;2;123;8;95000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
28;1;0;123;3;75000
23;1;0;123;1;45000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
28;1;0;123;1;50000
27;1;0;123;1;50000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;2;60000
26;1;0;123;3;60000
26;1;0;123;3;60000
26;1;0;123;3;60000
26;1;0;123;3;60000
26;1;0;123;3;60000
26;1;0;123;3;60000
26;1;0;123;3;60000
26;1;0;123;3;60000
27;1;0;123;3;60000
27;1;0;123;3;60000
27;1;0;123;3;60000
27;1;0;123;3;60000
27;1;0;123;3;60000
27;1;0;123;3;60000
27;1;0;123;3;60000
27;1;0;123;3;60000
28;1;0;123;3;60000
28;1;0;123;3;60000
28;1;0;123;3;60000
28;1;0;123;3;60000
28;1;0;123;3;60000
28;1;0;123;3;60000
28;1;0;123;3;60000
28;1;0;123;3;60000
29;1;0;123;5;80000
29;1;0;123;5;80000
29;1;0;123;5;80000
29;1;0;123;5;80000
29;1;0;123;5;80000
29;1;0;123;5;80000
29;1;0;123;5;80000
29;1;0;123;5;80000
30;1;0;123;6;85000
30;1;0;123;6;85000
30;1;0;123;6;85000
30;1;0;123;6;85000
30;1;0;123;6;85000
30;1;0;123;6;85000
30;1;0;123;6;85000
30;1;0;123;6;85000
31;1;0;123;6;85000
31;1;0;123;6;85000
31;1;0;123;6;85000
31;1;0;123;6;85000
31;1;0;123;6;85000
31;1;0;123;6;85000
31;1;0;123;6;85000
31;1;0;123;6;85000
27;1;0;123;3;62000
29;1;2;123;3;75000
28;0;0;124;3;125000
29;0;0;124;4;140000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
29;0;0;124;4;140000
31;0;0;124;6;155000
29;0;0;124;4;140000
28;0;0;124;5;160000
27;0;0;124;4;140000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
27;0;0;124;4;140000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
27;0;0;124;4;140000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;160000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
28;0;0;124;5;150000
30;0;0;124;8;180000
30;0;0;124;8;180000
30;0;0;124;8;180000
30;0;0;124;8;180000
30;0;0;124;8;180000
29;0;0;124;4;150000
42;0;0;124;13;197000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
26;0;0;124;2;65000
27;0;0;124;3;65000
28;0;0;124;4;70000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
30;0;0;124;4;80000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
27;0;0;124;3;70000
23;0;0;124;1;50000
30;0;0;124;5;90000
31;0;0;124;5;74000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
35;0;2;124;9;140000
24;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
25;0;2;124;2;60000
32;0;2;124;9;120000
33;0;2;124;8;120000
26;0;2;124;2;75000
32;1;0;124;5;90000
28;1;0;124;3;125000
29;1;0;124;4;140000
28;1;0;124;3;125000
29;1;0;124;4;140000
28;1;0;124;3;125000
29;1;0;124;4;140000
28;1;0;124;3;125000
29;1;0;124;4;140000
32;1;0;124;8;190000
28;1;0;124;5;160000
27;1;0;124;4;140000
29;1;0;124;6;175000
28;1;0;124;5;160000
27;1;0;124;4;140000
32;1;0;124;8;190000
32;1;0;124;8;190000
28;1;0;124;5;160000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
30;1;0;124;8;190000
28;1;0;124;5;160000
27;1;0;124;4;140000
29;1;0;124;6;170000
28;1;0;124;5;160000
27;1;0;124;4;140000
32;1;0;124;8;190000
32;1;0;124;8;190000
28;1;0;124;5;160000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
28;1;0;124;5;160000
27;1;0;124;4;140000
29;1;0;124;6;170000
28;1;0;124;5;165000
27;1;0;124;4;140000
32;1;0;124;8;190000
32;1;0;124;8;190000
28;1;0;124;5;160000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
28;1;0;124;5;165000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
32;1;0;124;8;190000
27;1;0;124;4;140000
27;1;0;124;4;160000
27;1;0;124;4;160000
28;1;0;124;5;150000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
32;1;0;124;8;180000
27;1;0;124;4;160000
29;1;0;124;7;180000
28;1;0;124;4;160000
27;1;0;124;5;150000
32;1;0;124;10;190000
34;1;0;124;12;195000
31;1;0;124;9;180000
28;1;0;124;4;160000
27;1;0;124;5;150000
32;1;0;124;10;190000
34;1;0;124;12;195000
31;1;0;124;9;180000
28;1;0;124;4;160000
27;1;0;124;5;150000
32;1;0;124;10;190000
34;1;0;124;12;195000
31;1;0;124;9;180000
28;1;0;124;4;160000
27;1;0;124;5;150000
32;1;0;124;10;190000
34;1;0;124;12;195000
31;1;0;124;9;180000
28;1;0;124;4;160000
27;1;0;124;5;150000
32;1;0;124;10;190000
34;1;0;124;12;195000
40;1;0;124;12;195000
41;1;0;124;11;185000
28;1;0;124;4;75000
27;1;0;124;3;70000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
22;1;0;124;1;50000
28;1;0;124;4;70000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
26;1;0;124;2;60000
29;1;0;124;4;80000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;4;75000
28;1;0;124;3;60000
30;1;0;124;4;65000
31;1;0;124;4;65000
31;1;0;124;4;65000
31;1;0;124;4;65000
31;1;0;124;4;65000
31;1;0;124;4;65000
31;1;0;124;4;65000
31;1;0;124;4;65000
27;1;0;124;3;60000
29;1;0;124;4;65000
29;1;0;124;4;65000
29;1;0;124;4;65000
29;1;0;124;4;65000
29;1;0;124;4;65000
29;1;0;124;4;65000
29;1;0;124;4;65000
29;1;0;124;4;65000
24;1;0;124;2;55000
30;1;0;124;4;65000
30;1;0;124;4;65000
30;1;0;124;4;65000
30;1;0;124;4;65000
30;1;0;124;4;65000
30;1;0;124;4;65000
30;1;0;124;4;65000
30;1;0;124;4;65000
31;1;0;124;5;80000
29;1;0;124;4;70000
29;1;0;124;4;70000
29;1;0;124;4;70000
29;1;0;124;4;70000
29;1;0;124;4;70000
29;1;0;124;4;70000
29;1;0;124;4;70000
29;1;0;124;4;70000
34;1;0;124;6;85000
30;1;0;124;5;75000
30;1;0;124;5;75000
30;1;0;124;5;75000
30;1;0;124;5;75000
30;1;0;124;5;75000
30;1;0;124;5;75000
30;1;0;124;5;75000
30;1;0;124;5;75000
29;1;0;124;4;71000
29;1;0;124;4;71000
29;1;0;124;4;71000
29;1;0;124;4;71000
29;1;0;124;4;71000
29;1;0;124;4;71000
29;1;0;124;4;71000
29;1;0;124;4;71000
26;1;0;124;1;52000
26;1;0;124;1;52000
26;1;0;124;1;52000
26;1;0;124;1;52000
26;1;0;124;1;52000
26;1;0;124;1;52000
26;1;0;124;1;52000
26;1;0;124;1;52000
23;1;0;124;1;60000
23;1;0;124;1;60000
23;1;0;124;1;60000
23;1;0;124;1;60000
23;1;0;124;1;60000
28;1;0;124;3;85000
28;1;0;124;3;85000
28;1;0;124;3;85000
28;1;0;124;3;85000
28;1;0;124;3;85000
27;1;0;124;3;85000
27;1;0;124;3;85000
27;1;0;124;3;85000
27;1;0;124;3;85000
27;1;0;124;3;85000
31;1;0;124;7;120000
25;1;0;124;1;60000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;2;65000
27;1;0;124;3;75000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
29;1;0;124;3;75000
27;1;0;124;2;65000
27;1;0;124;3;75000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;2;65000
27;1;0;124;3;75000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
28;1;0;124;3;70000
28;1;0;124;3;70000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;2;70000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
27;1;0;124;3;80000
30;1;2;124;6;170000
30;1;2;124;6;170000
30;1;2;124;6;170000
30;1;2;124;6;170000
30;1;2;124;6;170000
25;1;2;124;2;60000
33;1;2;124;9;120000
33;1;2;124;9;120000
33;1;2;124;8;120000
34;1;2;124;9;125000
37;0;0;125;11;170000
37;0;0;125;11;170000
43;0;2;125;11;160000
42;0;2;125;13;170000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
40;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;12;160000
39;0;2;125;11;170000
39;0;2;125;12;160000
39;0;2;125;12;160000
45;0;2;125;22;183530
50;0;3;125;16;190000
41;0;3;125;14;185000
50;0;3;125;16;185000
54;0;3;125;14;190000
50;0;3;125;16;190000
46;0;3;125;14;180000
58;0;3;125;17;195000
52;0;3;125;16;190000
50;0;3;125;16;190000
41;0;3;125;14;185000
56;0;3;125;18;210000
41;0;3;125;14;180000
44;0;3;125;11;165000
44;0;3;125;11;165000
44;0;3;125;11;165000
44;0;3;125;11;165000
44;0;3;125;11;165000
44;0;3;125;11;165000
60;0;3;125;33;179180
57;0;3;125;33;191790
60;0;3;125;34;188651
41;0;3;125;13;138662
60;0;3;125;33;179180
57;0;3;125;33;191790
60;0;3;125;34;188651
41;0;3;125;13;138662
46;0;3;125;23;168304
55;0;3;125;30;183138
43;0;3;125;19;155944
52;0;3;125;29;194214
38;0;3;125;15;144496
44;0;3;125;18;161621
54;0;3;125;31;191818
39;0;3;125;13;143814
52;0;3;125;27;180958
56;0;3;125;31;197354
44;0;3;125;18;157872
45;0;3;125;23;172925
46;0;3;125;21;174821
55;0;3;125;29;190543
43;0;3;125;19;156486
52;0;3;125;29;194778
38;0;3;125;15;145052
44;0;3;125;18;162454
54;0;3;125;32;191510
49;0;3;125;22;178684
54;0;3;125;32;191267
49;0;3;125;22;178684
54;0;3;125;32;191267
46;0;3;125;21;174821
55;0;3;125;29;190543
43;0;3;125;19;156486
52;0;3;125;29;194778
38;0;3;125;15;145052
44;0;3;125;18;162454
54;0;3;125;32;191510
49;0;3;125;22;178684
54;0;3;125;32;191267
49;0;3;125;22;178684
54;0;3;125;32;191267
46;0;3;125;21;174821
55;0;3;125;29;190543
43;0;3;125;19;156486
52;0;3;125;29;194778
38;0;3;125;15;145052
44;0;3;125;18;162454
54;0;3;125;32;191510
38;1;0;125;11;155000
37;1;0;125;10;150000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
42;1;0;125;12;160000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
36;1;0;125;8;135000
32;1;0;125;9;104661
32;1;0;125;9;104661
41;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
37;1;2;125;10;150000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
42;1;2;125;13;170000
31;1;2;125;8;130000
41;1;2;125;14;180000
37;1;2;125;10;150000
42;1;2;125;13;170000
42;1;2;125;13;170000
41;1;2;125;14;180000
37;1;2;125;10;150000
42;1;2;125;13;170000
42;1;2;125;13;170000
50;1;2;125;21;166512
39;1;2;125;14;142360
50;1;2;125;21;166512
39;1;2;125;14;142360
49;1;2;125;22;182237
40;1;2;125;16;149748
45;1;2;125;19;163780
49;1;2;125;23;182392
40;1;2;125;16;150301
34;1;2;125;9;146075
40;1;2;125;17;151670
34;1;2;125;9;146075
40;1;2;125;17;151670
45;1;2;125;19;163780
49;1;2;125;23;182392
40;1;2;125;16;150301
34;1;2;125;9;146075
40;1;2;125;17;151670
34;1;2;125;9;146075
40;1;2;125;17;151670
45;1;2;125;19;163780
49;1;2;125;23;182392
40;1;2;125;16;150301
38;1;2;125;16;154990
44;1;3;125;18;190000
61;1;3;125;20;200000
53;1;3;125;19;195000
57;1;3;125;18;195000
62;1;3;125;19;200000
49;1;3;125;15;185000
47;1;3;125;15;180000
62;1;3;125;20;200000
55;1;3;125;17;190000
56;1;3;125;17;195000
45;1;3;125;15;185000
62;1;3;125;19;200000
54;1;3;125;17;195000
60;1;3;125;18;195000
57;1;3;125;16;195000
47;1;3;125;14;175000
58;1;3;125;17;200000
41;1;3;125;12;175000
61;1;3;125;20;200000
53;1;3;125;18;195000
42;1;3;125;14;180000
54;1;3;125;17;195000
54;1;3;125;18;195000
54;1;3;125;16;190000
62;1;3;125;20;200000
62;1;3;125;19;200000
56;1;3;125;17;195000
49;1;3;125;15;185000
55;1;3;125;17;190000
46;1;3;125;14;180000
43;1;3;125;13;180000
49;1;3;125;15;185000
56;1;3;125;18;195000
49;1;3;125;15;185000
50;1;3;125;16;190000
46;1;3;125;14;180000
54;1;3;125;16;190000
58;1;3;125;17;200000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;18;195000
56;1;3;125;17;195000
43;1;3;125;13;180000
49;1;3;125;15;185000
46;1;3;125;14;180000
56;1;3;125;17;195000
54;1;3;125;16;190000
58;1;3;125;17;195000
52;1;3;125;18;200000
54;1;3;125;16;190000
57;1;3;125;18;200000
51;1;3;125;16;190000
46;1;3;125;14;180000
51;1;3;125;16;190000
54;1;3;125;17;195000
49;1;3;125;15;185000
50;1;3;125;16;190000
46;1;3;125;14;180000
54;1;3;125;16;190000
58;1;3;125;17;200000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;18;195000
56;1;3;125;17;195000
43;1;3;125;13;180000
49;1;3;125;15;185000
54;1;3;125;17;195000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;17;195000
56;1;3;125;17;195000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;17;195000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;16;190000
54;1;3;125;17;195000
51;1;3;125;16;190000
49;1;3;125;15;185000
43;1;3;125;13;180000
49;1;3;125;15;185000
54;1;3;125;17;195000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;17;195000
56;1;3;125;17;195000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;17;195000
54;1;3;125;17;195000
49;1;3;125;15;185000
49;1;3;125;15;185000
54;1;3;125;17;195000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;17;195000
56;1;3;125;17;195000
54;1;3;125;17;195000
49;1;3;125;15;185000
54;1;3;125;17;195000
55;1;3;125;18;210000
50;1;3;125;17;195000
55;1;3;125;18;210000
50;1;3;125;17;195000
55;1;3;125;18;210000
50;1;3;125;17;195000
55;1;3;125;18;210000
50;1;3;125;17;195000
55;1;3;125;18;210000
50;1;3;125;17;195000
55;1;3;125;18;210000
50;1;3;125;17;195000
55;1;3;125;18;210000
48;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
42;1;3;125;14;190000
45;1;3;125;16;185000
47;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
46;1;3;125;16;185000
48;1;3;125;18;200000
46;1;3;125;16;185000
46;1;3;125;16;185000
50;1;3;125;20;210000
48;1;3;125;19;200000
46;1;3;125;16;185000
46;1;3;125;16;185000
25;1;3;125;12;169159
52;1;3;125;23;161568
53;1;3;125;25;181714
23;1;3;125;1;119836
44;1;3;125;19;172955
54;1;3;125;28;188484
25;1;3;125;12;169159
52;1;3;125;23;161568
53;1;3;125;25;181714
23;1;3;125;1;119836
44;1;3;125;19;172955
54;1;3;125;28;188484
24;1;3;125;1;106132
47;1;3;125;21;173582
23;1;3;125;0;52612
52;1;3;125;26;185462
29;1;3;125;6;106662
51;1;3;125;26;191159
38;1;3;125;12;141735
23;1;3;125;1;579
24;1;3;125;1;106686
47;1;3;125;21;174985
23;1;3;125;0;52612
52;1;3;125;26;185982
23;1;3;125;0;52779
52;1;3;125;27;190596
23;1;3;125;0;52779
52;1;3;125;27;190596
24;1;3;125;1;106686
47;1;3;125;21;174985
23;1;3;125;0;52612
52;1;3;125;26;185982
23;1;3;125;0;52779
52;1;3;125;27;190596
23;1;3;125;0;52779
52;1;3;125;27;190596
24;1;3;125;1;106686
47;1;3;125;21;174985
23;1;3;125;0;52612
52;1;3;125;26;185982
48;1;3;125;23;188288
41;1;3;125;15;148727
45;1;3;125;21;170226
54;1;3;125;30;184660
48;1;3;125;24;192211
54;1;3;125;28;182013
41;1;3;125;16;151310
37;0;2;126;11;110000
50;0;0;127;22;130000
39;0;0;128;12;65000
34;0;2;129;5;80000
27;0;2;130;2;65000
24;0;0;131;1;45000
33;0;0;131;5;70000
26;0;0;131;3;55000
24;0;0;131;1;40000
24;0;0;131;1;40000
24;0;0;131;1;40000
33;0;0;131;5;70000
26;0;0;131;3;55000
24;0;0;131;1;40000
24;0;0;131;1;40000
24;0;0;131;1;40000
29;0;0;131;3;60000
27;0;0;131;2;50000
30;0;0;131;4;65000
26;0;0;131;1;35000
29;0;0;131;3;60000
27;0;0;131;2;50000
